TOT,Feature Type,Window Size,Step Size,Components Slow,Mixtures Slow,Components Fast,Mixtures Fast,Covariance Type,Mean Accuracy,Standard Deviation,Max Accuracy,Min Accuracy,True Positives,False Positives,True Negatives,False Negatives,Precision,Recall,F1 Score
3,Relevant Features,3s,3s,2,3,1,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,1,4,spherical,0.5714814814814815,0.0447280048915897,0.6790123456790124,0.4320987654320987,20.0,13.0,35.0,13.0,0.6060606060606061,0.6060606060606061,0.6060606060606061
3,Relevant Features,3s,3s,2,3,2,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,2,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,2,1,spherical,0.5781481481481481,0.0275535531818157,0.6296296296296297,0.5061728395061729,4.0,29.0,47.0,1.0,0.1212121212121212,0.8,0.2105263157894737
3,Relevant Features,3s,3s,2,3,2,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,2,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,2,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,2,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,2,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,2,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,2,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,2,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,2,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,3,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,3,4,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,1,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,1,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,1,1,spherical,0.5996296296296296,0.0229147908364752,0.6666666666666666,0.5308641975308642,7.0,26.0,47.0,1.0,0.2121212121212121,0.875,0.3414634146341463
3,Relevant Features,3s,3s,2,4,1,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,1,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,1,2,spherical,0.5839506172839506,0.0289794928254456,0.6790123456790124,0.5061728395061729,9.0,24.0,46.0,2.0,0.2727272727272727,0.8181818181818182,0.4090909090909091
3,Relevant Features,3s,3s,2,4,1,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,1,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,1,3,spherical,0.5749382716049383,0.0334590678464793,0.6666666666666666,0.5061728395061729,9.0,24.0,45.0,3.0,0.2727272727272727,0.75,0.3999999999999999
3,Relevant Features,3s,3s,2,4,1,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,1,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,1,4,spherical,0.561358024691358,0.0459436777055297,0.691358024691358,0.4320987654320987,15.0,18.0,41.0,7.0,0.4545454545454545,0.6818181818181818,0.5454545454545454
3,Relevant Features,3s,3s,2,4,2,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,2,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,2,1,spherical,0.5876543209876544,0.028475463196718,0.6419753086419753,0.5185185185185185,5.0,28.0,47.0,1.0,0.1515151515151515,0.8333333333333334,0.2564102564102564
3,Relevant Features,3s,3s,2,4,2,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,2,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,2,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,2,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,2,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,2,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,2,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,2,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,2,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,3,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,2,4,4,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,1,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,1,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,1,1,spherical,0.5909876543209875,0.0255203431291162,0.654320987654321,0.5308641975308642,5.0,28.0,48.0,0.0,0.1515151515151515,1.0,0.2631578947368421
3,Relevant Features,3s,3s,3,1,1,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,1,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,1,2,spherical,0.5719753086419752,0.0347023399866449,0.6419753086419753,0.4938271604938271,12.0,21.0,40.0,8.0,0.3636363636363636,0.6,0.4528301886792453
3,Relevant Features,3s,3s,3,1,1,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,1,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,1,3,spherical,0.5417283950617283,0.0512391787304994,0.6419753086419753,0.3950617283950617,17.0,16.0,35.0,13.0,0.5151515151515151,0.5666666666666667,0.5396825396825397
3,Relevant Features,3s,3s,3,1,1,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,1,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,1,4,spherical,0.529753086419753,0.0416507056763862,0.6296296296296297,0.419753086419753,11.0,22.0,40.0,8.0,0.3333333333333333,0.5789473684210527,0.4230769230769231
3,Relevant Features,3s,3s,3,1,2,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,2,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,2,1,spherical,0.5611111111111111,0.0357971473269085,0.6419753086419753,0.4567901234567901,4.0,29.0,48.0,0.0,0.1212121212121212,1.0,0.2162162162162162
3,Relevant Features,3s,3s,3,1,2,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,2,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,2,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,2,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,2,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,2,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,2,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,2,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,2,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,3,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,1,4,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,1,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,1,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,1,1,spherical,0.588395061728395,0.018495458893879,0.6419753086419753,0.5432098765432098,4.0,29.0,48.0,0.0,0.1212121212121212,1.0,0.2162162162162162
3,Relevant Features,3s,3s,3,2,1,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,1,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,1,2,spherical,0.5783950617283949,0.0261527409435985,0.6419753086419753,0.4814814814814814,4.0,29.0,48.0,0.0,0.1212121212121212,1.0,0.2162162162162162
3,Relevant Features,3s,3s,3,2,1,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,1,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,1,3,spherical,0.5606172839506173,0.0373278704605955,0.654320987654321,0.4814814814814814,10.0,23.0,43.0,5.0,0.303030303030303,0.6666666666666666,0.4166666666666666
3,Relevant Features,3s,3s,3,2,1,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,1,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,1,4,spherical,0.5453086419753086,0.0496307044905409,0.6666666666666666,0.4074074074074074,18.0,15.0,36.0,12.0,0.5454545454545454,0.6,0.5714285714285713
3,Relevant Features,3s,3s,3,2,2,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,2,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,2,1,spherical,0.5723456790123456,0.0353319443093004,0.6419753086419753,0.4567901234567901,7.0,26.0,45.0,3.0,0.2121212121212121,0.7,0.3255813953488372
3,Relevant Features,3s,3s,3,2,2,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,2,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,2,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,2,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,2,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,2,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,2,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,2,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,2,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,3,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,2,4,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,1,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,1,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,1,1,spherical,0.5941975308641976,0.020632802616696,0.6419753086419753,0.5308641975308642,5.0,28.0,47.0,1.0,0.1515151515151515,0.8333333333333334,0.2564102564102564
3,Relevant Features,3s,3s,3,3,1,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,1,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,1,2,spherical,0.5869135802469135,0.0295997792022478,0.6419753086419753,0.5061728395061729,6.0,27.0,46.0,2.0,0.1818181818181818,0.75,0.2926829268292683
3,Relevant Features,3s,3s,3,3,1,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,1,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,1,3,spherical,0.5755555555555556,0.0404885573204476,0.654320987654321,0.4691358024691358,11.0,22.0,42.0,6.0,0.3333333333333333,0.6470588235294118,0.44
3,Relevant Features,3s,3s,3,3,1,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,1,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,1,4,spherical,0.5592592592592591,0.0432098765432098,0.691358024691358,0.4444444444444444,13.0,20.0,43.0,5.0,0.3939393939393939,0.7222222222222222,0.5098039215686274
3,Relevant Features,3s,3s,3,3,2,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,2,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,2,1,spherical,0.5848148148148148,0.0268588751989865,0.654320987654321,0.4814814814814814,7.0,26.0,46.0,2.0,0.2121212121212121,0.7777777777777778,0.3333333333333333
3,Relevant Features,3s,3s,3,3,2,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,2,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,2,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,2,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,2,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,2,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,2,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,2,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,2,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,3,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,3,4,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,1,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,1,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,1,1,spherical,0.5933333333333333,0.0202724921235614,0.654320987654321,0.5555555555555556,6.0,27.0,47.0,1.0,0.1818181818181818,0.8571428571428571,0.3
3,Relevant Features,3s,3s,3,4,1,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,1,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,1,2,spherical,0.5824691358024691,0.0283348798631154,0.654320987654321,0.5061728395061729,6.0,27.0,47.0,1.0,0.1818181818181818,0.8571428571428571,0.3
3,Relevant Features,3s,3s,3,4,1,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,1,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,1,3,spherical,0.5680246913580247,0.0351578841450719,0.654320987654321,0.4814814814814814,6.0,27.0,47.0,1.0,0.1818181818181818,0.8571428571428571,0.3
3,Relevant Features,3s,3s,3,4,1,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,1,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,1,4,spherical,0.5624691358024689,0.041768553982796,0.6666666666666666,0.4567901234567901,12.0,21.0,42.0,6.0,0.3636363636363636,0.6666666666666666,0.4705882352941177
3,Relevant Features,3s,3s,3,4,2,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,2,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,2,1,spherical,0.5848148148148149,0.0257581283607699,0.6419753086419753,0.5308641975308642,7.0,26.0,45.0,3.0,0.2121212121212121,0.7,0.3255813953488372
3,Relevant Features,3s,3s,3,4,2,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,2,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,2,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,2,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,2,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,2,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,2,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,2,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,2,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,3,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,3,4,4,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,1,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,1,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,1,1,spherical,0.5891358024691358,0.0239442526862235,0.6666666666666666,0.5061728395061729,9.0,24.0,45.0,3.0,0.2727272727272727,0.75,0.3999999999999999
3,Relevant Features,3s,3s,4,1,1,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,1,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,1,2,spherical,0.5676543209876541,0.0335375545608177,0.6296296296296297,0.4814814814814814,5.0,28.0,46.0,2.0,0.1515151515151515,0.7142857142857143,0.25
3,Relevant Features,3s,3s,4,1,1,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,1,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,1,3,spherical,0.5440740740740739,0.0448967044222339,0.6419753086419753,0.4074074074074074,16.0,17.0,36.0,12.0,0.4848484848484848,0.5714285714285714,0.5245901639344263
3,Relevant Features,3s,3s,4,1,1,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,1,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,1,4,spherical,0.5387654320987654,0.0480854292359036,0.6666666666666666,0.419753086419753,17.0,16.0,37.0,11.0,0.5151515151515151,0.6071428571428571,0.5573770491803278
3,Relevant Features,3s,3s,4,1,2,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,2,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,2,1,spherical,0.5671604938271604,0.0336663746608912,0.654320987654321,0.4938271604938271,7.0,26.0,46.0,2.0,0.2121212121212121,0.7777777777777778,0.3333333333333333
3,Relevant Features,3s,3s,4,1,2,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,2,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,2,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,2,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,2,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,2,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,2,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,2,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,2,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,2,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,2,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,3,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,3,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,3,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,4,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,4,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,3,4,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,4,1,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,4,1,diag,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,4,1,spherical,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,4,2,full,,,,,,,,,,,
3,Relevant Features,3s,3s,4,1,4,2,diag,,,,,,,,,,,
